,userid,itemid,courseid,finalgrade
804,28,1879,2,50.40875170273846
805,1182,1,0,24.340937003336204
806,2767,1905,2,49.70972906043214
807,2495,4289,5,83.00179365495272
808,3003,5108,6,72.34983853474492
809,262,99,0,51.68538275193293
810,1689,2185,2,47.882890818106965
811,436,5066,6,74.02095560157099
812,2171,55,0,15.444035603817216
813,2512,5344,6,68.66877938040795
814,2684,5081,6,53.20069025433382
815,3237,5291,6,71.57462968773987
816,473,526,0,9.181477811534428
817,2493,1234,1,49.96589645593574
818,3201,4166,5,50.0540368835551
819,954,50,0,63.89831729761626
820,660,1178,1,31.058994636469244
821,1628,1885,2,62.26278988330498
822,823,5085,6,59.13282620332929
823,344,37,0,67.15785355295151
824,2056,1043,1,80.82175127815896
825,528,1321,1,32.807419513784495
826,1178,1905,2,68.14126954841159
827,2610,1038,1,42.45935115520709
828,3252,5062,6,39.398856375553116
829,1039,1178,1,47.59661798219443
830,358,2513,2,39.435893019792076
831,1555,45,0,65.75385248516795
832,427,9,0,31.922587670562077
833,1438,5293,6,76.05689916520066
834,2804,796,0,30.114137578324673
835,2810,1115,1,90.08308934391788
836,1699,1905,2,79.46861211140475
837,115,89,0,84.6653990840153
838,951,63,0,51.105069893479616
839,2573,37,0,67.44886738056191
840,2279,4,0,56.791709439838876
841,2860,79,0,77.45812804010531
842,1215,10,0,35.74643672257671
843,2569,4251,5,82.09876604929211
844,218,4236,5,64.4741017391244
845,1108,4,0,34.64797020984182
846,73,61,0,77.38392659077695
847,249,0,0,45.71299820126625
848,1714,1171,1,49.508306916785614
849,2332,29,0,26.030709419406094
850,1043,5066,6,44.12190540969833
851,2055,50,0,62.85127889089632
852,2665,0,0,74.32497954478845
853,960,5117,6,69.09796636241802
854,757,5214,6,69.55170279450257
855,3130,5425,6,64.21858904055065
856,3177,1219,1,34.81084075689605
857,2007,1142,1,67.535956482351
858,496,1215,1,66.08465437281396
859,1891,3045,3,79.91817296780872
860,2684,5067,6,66.9330332355716
861,2136,16,0,63.294516187328156
862,1556,1073,1,45.64479168164882
863,2959,5498,6,23.562889841881443
864,1327,96,0,52.03011317333044
865,334,1208,1,46.23664227254316
866,2486,5212,6,26.58478365559971
867,2257,86,0,68.31096602747944
868,2904,5109,6,71.3011535682705
869,498,1885,2,55.588866289695204
870,1492,33,0,84.76159132519557
871,1835,843,0,84.00347929971406
872,206,4248,5,73.44308222262508
873,2600,1052,1,31.528052813528376
874,1803,4166,5,55.930408312666984
875,2109,22,0,14.438139317166316
876,683,1153,1,48.303246578774
877,29,5067,6,50.699482551893816
878,536,4292,5,27.504632851964093
879,1428,76,0,33.3982343371403
880,1418,747,0,69.18178522260393
881,1135,5051,6,54.49877610655708
882,1322,163,0,52.697072029373906
883,1629,104,0,45.88774163750616
884,1012,45,0,65.10250477469802
885,2535,1374,1,85.99711498211343
886,2517,1247,1,50.8071390806692
887,2160,1851,2,89.93909920156906
888,3250,4247,5,48.58486750949358
889,2580,55,0,50.43653079791493
890,3013,18,0,66.48624824867983
891,2135,1862,2,45.725508532348215
892,1717,5051,6,49.40645782132691
893,2696,5117,6,55.04095038274928
894,394,91,0,47.38460721974894
895,2430,1189,1,67.38927076471263
896,2811,1057,1,47.215563994966494
897,483,1175,1,19.15701087305434
898,3266,4438,5,73.24775388684414
899,692,38,0,67.69820919492825
900,644,5132,6,64.52958502533733
901,1279,0,0,79.86729362981444
902,2779,4585,5,64.65542295360756
903,838,1127,1,46.386383124077604
904,37,90,0,92.24286454312782
905,655,1905,2,35.76490996764028
906,548,5079,6,57.88120398579868
907,80,6380,7,69.87600645054799
908,3208,18,0,33.240859619977805
909,189,1905,2,65.88734832537848
910,2582,42,0,35.34267737484484
911,1730,71,0,32.03189040980325
912,593,37,0,21.10310143461989
913,3044,1871,2,13.054401015612774
914,577,5083,6,71.2831421144907
915,3245,0,0,48.94146563882973
916,2806,55,0,65.45844673742425
917,2394,95,0,13.718132407830533
918,2172,115,0,32.59109304589403
919,1043,38,0,66.11980803119056
920,1969,5080,6,74.32514123361855
921,3192,90,0,53.30293746601788
922,360,1184,1,65.38767855117123
923,1800,5458,6,31.419761917239185
924,1190,1151,1,68.60175318508601
925,1182,9,0,50.45681941939884
926,2929,6409,7,68.79547932796827
927,208,5498,6,69.1396346923597
928,1599,280,0,68.35708242271575
929,844,81,0,66.43127615868384
930,919,129,0,61.25575647575643
931,1315,1052,1,92.81515320944123
932,244,1152,1,60.95872959271296
933,1474,12,0,58.97728282122376
934,35,109,0,62.45271332673802
935,2959,5482,6,37.49121642499945
936,259,4014,4,66.4833565846976
937,2201,625,0,82.72208305747776
938,1763,13,0,34.14391201031768
939,427,85,0,19.76022858344284
940,2475,4738,5,50.00593275664321
941,189,1,0,68.3528389776174
942,2762,50,0,48.78160626507476
943,2607,91,0,35.348010345093726
944,736,1204,1,50.83546246149383
945,2562,5071,6,30.465127075026295
946,1678,1215,1,26.48259546932566
947,1468,109,0,88.25525637549845
948,2141,9,0,41.473556864929435
949,863,5061,6,76.75655308555363
950,934,5422,6,66.12222286405823
951,1131,91,0,54.26323793847479
952,1254,4217,5,50.818348093297374
953,600,1550,1,77.63522221503564
954,1083,19,0,49.544231552952375
955,860,1178,1,78.31947519929193
956,1932,5086,6,86.27459877801056
957,2513,5120,6,46.6743828466861
958,3216,5086,6,66.45031117424992
959,2830,1179,1,49.960400032598315
960,3245,1046,1,64.6795949766171
961,326,5083,6,77.45701396352966
962,215,4284,5,46.3161358616621
963,2607,1036,1,84.80432449298237
964,2486,5111,6,52.68868949987702
965,1468,1982,2,67.67227858634611
966,2451,86,0,47.57180339236952
967,644,5061,6,40.32363376408383
968,184,4253,5,47.94793184953098
969,1556,1918,2,27.168357147969807
970,1793,1186,1,51.1990434394836
971,736,5288,6,27.60213176700224
972,351,1042,1,48.82503192305858
973,868,1096,1,88.93548409433419
974,2371,4225,5,68.63713288221373
975,1020,49,0,67.79420385641541
976,2339,5610,6,51.02148121608587
977,2543,4014,4,92.40757498530404
978,2569,42,0,66.07828525224188
979,2042,5303,6,48.74315289731988
980,2543,1112,1,67.44610952228315
981,1794,137,0,53.33609072439067
982,1216,5121,6,39.90452055439435
983,1558,513,0,81.12676530717387
984,2766,1159,1,39.532047183656005
985,1263,1157,1,50.3749589537047
986,1986,5216,6,80.45933097968134
987,2897,1993,2,38.350818942094726
988,99,9,0,56.86580393344286
989,2120,1058,1,27.69588602160784
990,403,1152,1,77.73566494059824
991,3013,1917,2,34.73138146483465
992,2218,5080,6,32.1848638877142
993,1247,1096,1,51.10907123134015
994,2061,7058,7,54.23611058367429
995,432,29,0,30.916288553726503
996,2779,97,0,55.18572985551786
997,1688,95,0,24.36715958916457
998,3148,5143,6,50.444184472485865
999,1846,90,0,41.62192870820253
1000,568,5078,6,83.89773324517856
1001,2505,1045,1,58.766421156382044
1002,1659,1178,1,83.61374334848145
1003,1847,4300,5,47.720292226392644
1004,1494,12,0,63.70739861303629
1005,491,8,0,79.75138858220225
1006,1756,5286,6,18.49638702735352
1007,992,4,0,83.64525213407573
1008,2711,116,0,36.60357707825794
1009,33,1921,2,93.71719237707977
1010,2010,3715,4,59.14780974774865
1011,2446,5970,7,68.69061544192444
1012,253,38,0,45.338574939330044
1013,565,1921,2,55.005829908851425
1014,3119,5109,6,56.54447372674052
1015,1397,90,0,51.51271036816167
1016,2164,33,0,35.98103613255874
1017,1979,0,0,64.40879013706153
1018,3187,3156,3,32.5891110878071
1019,1799,1152,1,77.09962551454836
1020,2067,4217,5,54.34832420746971
1021,1324,0,0,70.28872783256139
1022,1988,90,0,51.75098248257734
1023,257,37,0,83.52349717877485
1024,1541,1917,2,66.84457863406999
1025,797,8,0,37.451575214652344
1026,1895,1885,2,81.78964475522045
1027,2327,95,0,30.17638732401536
1028,2131,49,0,48.448887072075024
1029,208,5101,6,68.12950313813677
1030,3039,85,0,82.45733903549142
1031,2188,97,0,51.4080620355631
1032,2748,1942,2,64.42022722042529
1033,3208,8,0,26.873981945319308
1034,1432,1039,1,51.10522349943672
1035,1096,1,0,56.43347092147895
1036,1387,1126,1,59.08844356016196
1037,242,1905,2,31.294980060991822
1038,2762,4249,5,48.43549810787211
1039,2452,5076,6,51.15242240096607
1040,151,89,0,52.81673951725576
1041,12,1105,1,89.69681260010573
1042,711,5286,6,78.1858470287626
1043,448,5143,6,83.31086109574231
1044,435,38,0,51.92741724259523
1045,2316,5051,6,78.2954333366745
1046,2961,1178,1,48.35409358290387
1047,49,73,0,30.201507278651878
1048,1745,5143,6,49.27781686478234
1049,2036,7466,7,76.58355495405928
1050,326,5288,6,20.273582344093203
1051,3256,2940,3,69.3151742432657
1052,1764,5116,6,65.7702872691536
1053,1468,5075,6,85.6733950346107
1054,2730,97,0,72.62392907786298
1055,419,8,0,42.92263707144379
1056,302,4253,5,78.63429033602894
1057,2023,38,0,27.465253125383036
1058,906,4291,5,63.01262263791427
1059,1248,5067,6,75.60976490518402
1060,2036,6662,7,85.24838945805085
1061,3226,5537,6,62.12858298591395
1062,719,5104,6,13.568031124469684
1063,20,4253,5,50.31730488584094
1064,1258,5062,6,68.86592096181374
1065,2179,1885,2,50.48165523640437
1066,1298,8,0,69.58634419795946
1067,1387,1138,1,50.357797059915015
1068,3042,3820,4,47.53715948428401
1069,369,5343,6,19.2575229053934
1070,1366,49,0,33.838513125521956
1071,1304,5110,6,66.22675157315236
1072,1273,1157,1,38.398601109362176
1073,3165,5087,6,48.814702729497924
1074,2147,5431,6,34.62450962199796
1075,2044,5128,6,67.323106692617
1076,1190,38,0,89.09255884674154
1077,2928,2119,2,74.41305377939985
1078,375,97,0,79.38666220313003
1079,3004,4277,5,65.13465149643234
1080,2970,10,0,87.22403387864927
1081,736,5287,6,51.40529725129823
1082,1273,1143,1,33.87139107289392
1083,1741,5066,6,67.91667812010695
1084,1742,1,0,33.1881348267097
1085,2466,5288,6,89.01693317167809
1086,313,1225,1,31.672156676594614
1087,2111,2550,2,22.460936753138093
1088,1641,1956,2,32.067515718356155
1089,435,104,0,48.26653003336322
1090,2856,0,0,90.04678885563204
1091,108,5056,6,47.90893608742484
1092,3227,21,0,84.75440043269887
1093,255,44,0,55.607468440067336
1094,2471,82,0,76.14530242025477
1095,438,99,0,53.901550703183325
1096,536,37,0,41.03689886046843
1097,116,1943,2,84.34812627289922
1098,86,5626,6,70.36845485381977
1099,2032,1357,1,48.32780075327568
1100,2423,140,0,77.06054315762407
1101,1484,1196,1,66.84684308410183
1102,1750,22,0,63.377074523590636
1103,1616,5108,6,60.63024909807101
1104,1749,9,0,67.76302580819585
1105,2082,3686,4,49.50986180312069
1106,2121,6332,7,51.62069059463623
1107,705,6715,7,50.686672698189575
1108,591,95,0,69.61713178692521
1109,2382,1137,1,37.50036255602528
1110,1423,4252,5,66.48080379119742
1111,1377,5483,6,70.47575007938411
1112,447,1918,2,47.495394047138205
1113,672,3687,4,70.61549490805585
1114,844,0,0,87.4369406208171
1115,2210,5346,6,51.44669030540358
1116,1672,54,0,84.58918735692818
1117,413,5132,6,61.27125358701804
1118,2109,45,0,69.69044593221103
1119,1875,4147,5,85.14167679265779
1120,2432,1178,1,68.37213946454655
1121,1138,1180,1,34.067171099120586
1122,1406,1136,1,13.987636239817453
1123,1421,37,0,70.46672499526107
1124,1525,1372,1,48.4456062793402
1125,1302,5292,6,49.33839809976353
1126,591,12,0,68.31498606607171
1127,472,1178,1,66.49935993940261
1128,689,4287,5,68.63779848583118
1129,1985,1873,2,72.97532530786168
1130,677,130,0,50.74157796513224
1131,1775,1189,1,36.84402386484423
1132,1291,5056,6,49.170957297146025
1133,3214,45,0,37.25311188407882
1134,2904,5080,6,72.92090799009613
1135,580,5109,6,26.005973992640115
1136,1440,5128,6,29.994396292017157
1137,3143,5086,6,67.79416007924677
1138,2490,1905,2,70.54025533058845
1139,2749,85,0,68.4883950011859
1140,475,42,0,39.63281281726054
1141,622,8,0,58.52991728024294
1142,1401,13,0,66.850058126901
1143,2742,38,0,31.751842893236716
1144,1799,1199,1,65.22127465338897
1145,1020,1,0,19.29319838107578
1146,2315,1,0,22.46841901968562
1147,1333,5427,6,88.7596560513533
1148,1704,5133,6,81.78017973086213
1149,3258,3007,3,63.0792400341795
1150,548,5065,6,66.0189524413733
1151,980,37,0,33.19178457299942
1152,2273,5133,6,48.06202692613619
1153,1576,1180,1,24.487917093990244
1154,942,5068,6,97.34761003066443
1155,1406,1067,1,64.32064877458153
1156,151,4251,5,69.72971624486203
1157,2347,1246,1,33.083003679030305
1158,3167,63,0,50.53736926526798
1159,1882,1045,1,84.85020031536263
1160,2806,5104,6,49.9827487174108
1161,1267,1054,1,66.01815962574243
1162,2195,5098,6,46.014482385376155
1163,2474,5084,6,69.24272609046938
1164,1590,5063,6,14.39412670002952
1165,2618,1120,1,63.38400775852207
1166,633,4436,5,79.76906790119864
1167,3035,76,0,68.3611943121866
1168,2254,6337,7,46.671344063423035
1169,1836,36,0,40.68774559661294
1170,3166,5067,6,36.18437888900578
1171,1333,5419,6,63.406474717776106
1172,1330,5089,6,71.11906321500061
1173,1529,4287,5,70.36409644274073
1174,1659,4,0,50.519305168140725
1175,1035,5289,6,81.13920351610128
1176,1950,42,0,65.56618676449341
1177,2930,801,0,45.52411909475877
1178,2461,0,0,50.78211165079667
1179,1852,3818,4,53.78898705289517
1180,765,44,0,50.68620115191788
1181,2776,5291,6,50.359714755038596
1182,2142,1726,1,70.57280637126591
1183,3084,44,0,59.712713476864195
1184,888,5126,6,32.863993680286384
1185,1387,73,0,46.15083331416725
1186,3126,1693,1,86.88538269047024
1187,2350,5095,6,62.939915867709495
1188,96,473,0,36.22913913820245
1189,2877,36,0,14.686234825898797
1190,2281,82,0,80.04811192411906
1191,1180,37,0,64.36339627720511
1192,2268,15,0,81.52696384474986
1193,2730,49,0,55.150651994006225
1194,2564,4433,5,78.4100825815391
1195,1051,37,0,66.02583367712775
1196,1487,55,0,53.48281252904943
1197,2401,21,0,62.59707854290824
1198,2179,5068,6,18.75194059683377
1199,1215,79,0,48.11359872651019
1200,1175,1982,2,42.83173831899101
1201,555,5290,6,72.02558317407738
1202,3011,1874,2,62.96155023971917
1203,1086,5079,6,67.16122548255312
1204,1383,5085,6,48.509980230515396
1205,3023,85,0,66.57199913348236
1206,3044,1851,2,67.189855745747
1207,1276,1885,2,29.631889110358227
1208,1431,1928,2,66.84278303742711
1209,1688,4,0,35.1446703832664
1210,2071,3753,4,64.68021202133986
1211,1687,5495,6,51.399006646445095
1212,1852,3906,4,67.85652755151226
1213,210,5126,6,63.53910081752195
1214,1667,1874,2,81.34806937539938
1215,2195,5118,6,59.4456025958955
1216,1432,6719,7,56.81880688547084
1217,980,6714,7,30.40763863000767
1218,908,90,0,69.11047198962187
1219,2858,5132,6,51.39640656165175
1220,1263,19,0,84.39566886075414
1221,2742,15,0,69.35924896997297
1222,241,5340,6,66.6000243357525
1223,1778,1119,1,46.82883871504531
1224,2468,5486,6,35.712278110245315
1225,203,5131,6,48.872098248302756
1226,2509,3937,4,56.55161791246023
1227,1347,6409,7,63.16828409392362
1228,3118,761,0,74.5290797653587
1229,2832,42,0,73.75445133202643
1230,1519,1119,1,47.21439352436312
1231,644,5148,6,49.124478145124094
1232,2105,10,0,32.91532576486465
1233,536,5078,6,81.92009239759055
1234,182,24,0,74.43760992408777
1235,585,5109,6,73.88361043677975
1236,142,1931,2,52.80458912409889
1237,3084,4097,4,49.4748045831717
1238,1699,1871,2,49.88174497415476
1239,857,5083,6,69.6351458917708
1240,1264,1048,1,78.36920430690473
1241,489,1229,1,82.90690275509549
1242,1423,85,0,51.172708409393444
1243,2966,6337,7,50.14557791585119
1244,1215,9,0,57.89066794974706
1245,672,54,0,65.58189525693481
1246,2570,130,0,45.06936694113468
1247,2751,5626,6,65.87190641176298
1248,105,5290,6,48.79299989131396
1249,2350,5125,6,76.50112677417027
1250,2591,5130,6,33.22606550656135
1251,2666,1180,1,69.8779304155903
1252,2505,1923,2,81.47649508351643
1253,2683,1178,1,67.32399939110766
1254,522,36,0,51.87583302486154
1255,224,5291,6,49.18226580856177
1256,1377,5500,6,67.13742646132265
1257,600,69,0,67.04239807189187
1258,1484,19,0,79.95363836584058
1259,1865,1251,1,55.166581429914565
1260,2073,12,0,47.642445231627896
1261,677,64,0,60.873214209333355
1262,1897,5108,6,64.27860975943005
1263,170,1917,2,71.64145702605569
1264,345,1053,1,58.71428275311459
1265,2373,5288,6,48.68303922006609
1266,3225,71,0,57.92932337514689
1267,436,5108,6,34.98797436099226
1268,1421,83,0,57.27973225121858
1269,1406,1,0,49.58949358969697
1270,1230,1199,1,59.30229384623286
1271,2012,38,0,33.25615477944566
1272,983,2943,3,49.60240567214374
1273,1741,5087,6,73.4969434709313
1274,1500,1046,1,76.11531811489499
1275,3144,5126,6,73.61065334579051
1276,1993,5342,6,82.12494127421166
1277,99,1058,1,39.94046745350947
1278,2179,8,0,80.56165534454014
1279,1401,63,0,68.72061234978142
1280,2607,1179,1,57.56384987559615
1281,2187,1206,1,70.57046653545171
1282,1080,1908,2,65.91931736473603
1283,1205,37,0,65.98137844316945
1284,838,9,0,49.96484306635203
1285,3245,76,0,57.064638410048424
1286,351,2011,2,78.92479250838592
1287,1199,5122,6,67.62999151073147
1288,2142,1728,1,15.926221389869855
1289,2034,2095,2,71.37750031159848
1290,2910,24,0,38.82025023089671
1291,2853,86,0,40.02332435827373
1292,1815,1885,2,54.9287742506022
1293,555,5068,6,71.12428002512898
1294,2404,1885,2,51.27082579673357
1295,1443,4147,5,52.02368663963472
1296,1976,2513,2,73.01797390089004
1297,1457,6351,7,51.63733289997431
1298,831,1962,2,71.98949880310931
1299,1480,5087,6,64.70848813451511
1300,2970,5069,6,33.25664209162905
1301,1336,49,0,27.30761543593803
1302,1341,8,0,34.86322092100023
1303,2531,5115,6,44.595263437497216
1304,2041,3012,3,25.45300396878446
1305,1759,58,0,31.09648642004804
1306,408,3687,4,67.06848904506195
1307,2187,45,0,85.6314785881979
1308,2836,2510,2,67.45609124391378
1309,2239,12,0,51.40418818140374
1310,1915,1885,2,68.83606575660139
1311,1260,3044,3,63.06552589515057
1312,2959,1905,2,11.93971586689998
1313,2657,1078,1,75.15035207961688
1314,2566,38,0,26.889439990836983
1315,2647,4,0,51.4385208393844
1316,905,8,0,48.82562696003984
1317,435,64,0,40.68708423891105
1318,1846,1862,2,16.53665202091009
1319,370,81,0,54.42272658971761
1320,1545,90,0,62.86641492875481
1321,838,86,0,13.668515523254916
1322,71,4400,5,49.69380993380355
1323,2157,49,0,33.46976794915144
1324,1217,1097,1,79.65382922808736
1325,2522,5586,6,46.42217467438758
1326,1322,73,0,55.6496924778465
1327,503,8,0,18.494504470957963
1328,2796,1225,1,23.834380896356326
1329,1476,69,0,63.503655126887935
1330,772,1094,1,64.99293737966048
1331,1937,1039,1,46.22319217652072
1332,1518,1180,1,26.313675260787665
1333,3084,4099,4,46.95109223073652
1334,1667,5065,6,69.47603979268736
1335,2472,5774,7,28.040454535186015
1336,116,50,0,84.18261509992176
1337,487,5067,6,37.62366538170795
1338,2423,0,0,68.05385474252392
1339,1557,44,0,33.06143686137089
1340,2681,1862,2,68.05084071504142
1341,1039,24,0,68.54986485366537
1342,1745,131,0,51.191760196014094
1343,1638,16,0,63.405672865735816
1344,2964,13,0,50.1263201272868
1345,213,1869,2,51.25332414650837
1346,848,1885,2,53.0076583302742
1347,1799,1921,2,66.16286978194009
1348,1877,1874,2,37.49355545069571
1349,2541,97,0,35.992599050356006
1350,1576,95,0,31.852983454046647
1351,2517,1267,1,8.917704581805001
